phase,strategy,params,ok,error,sharpe,sortino,win_rate,max_drawdown,total_return,cagr,profit_factor,total_trades,trade_days,elapsed_sec
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1139.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1139.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1139.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1139.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1140.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1140.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1141.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1142.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1142.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1142.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1143.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1143.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1143.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1143.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1143.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1144.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1144.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1144.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1145.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1145.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1145.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1145.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1146.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1146.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1146.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1146.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1147.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1147.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1147.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1148.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1148.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1148.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1148.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1148.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1149.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1149.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1149.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1150.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1150.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1150.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1150.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1150.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1151.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1151.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1151.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1151.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1152.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1152.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1152.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1153.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1153.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1153.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1153.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1153.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1154.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1154.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1154.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1155.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1155.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1155.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1155.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1156.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1156.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1156.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1156.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1157.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1157.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1157.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1158.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1158.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1158.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1158.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1158.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1159.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1159.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1159.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1159.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1160.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1160.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1160.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1161.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1161.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1161.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1161.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1161.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1162.4
